source.table,budget.type,deflator.type,pay.category,pay.type,FY,amount
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1968,12859000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1968,29474000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1968,98307000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1968,201248000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1968,18139000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1968,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1968,29218000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1968,92117000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1968,190574000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1969,11301000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1969,16699000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1969,2443000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1969,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1969,4686000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1969,13793000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1969,28831000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1969,98764000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1969,203904000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1969,20091000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1969,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1969,28211000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1969,95986000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1969,178501000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1970,12204000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1970,18638000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1970,2853000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1970,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1970,4340000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1970,12239000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1970,25238000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1970,95527000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1970,198058000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1970,21829000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1970,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1970,25110000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1970,82713000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1970,150816000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1971,12504000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1971,18676000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1971,3389000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1971,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1971,3949000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1971,10856000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1971,23471000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1971,90075000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1971,183528000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1971,23438000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1971,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1971,21885000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1971,70050000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1971,132269000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1972,13222000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1972,19762000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1972,3889000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1972,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1972,3385000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1972,11172000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1972,25037000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1972,87977000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1972,166776000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1972,25218000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1972,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1972,18057000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1972,69920000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1972,132218000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1973,13574000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1973,20494000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1973,4392000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1973,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1973,3145000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1973,11782000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1973,25538000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1973,85150000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1973,153993000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1973,26846000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1973,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1973,16050000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1973,67873000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1973,124257000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1974,14137000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1974,21013000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1974,5137000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1974,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1974,3090000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1974,13021000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1974,25294000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1974,81443000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1974,147937000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1974,28633000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1974,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1974,14623000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1974,66583000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1974,111215000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1975,15334000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1975,21573000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1975,6239000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1975,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1975,3312000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1975,13982000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1975,25693000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1975,81722000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1975,142587000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1975,30476000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1975,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1975,13830000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1975,65794000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1975,101728000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1976,16418000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1976,21885000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1976,7326000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1976,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1976,3544000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1976,15929000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1976,30556000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1976,80904000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1976,137426000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1976,32229000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1976,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1976,13587000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1976,67029000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1976,109588000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1977,17549000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1977,22598000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1977,8219000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1977,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1977,3350000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1977,18374000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1977,37478000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1977,79511000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1977,134370000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1977,34137000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1977,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1977,12034000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1977,72757000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1977,130188000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1978,18854000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1978,23815000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1978,9173000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1978,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1978,3369000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1978,20069000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1978,40848000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1978,79085000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1978,132395000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1978,35439000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1978,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1978,11255000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1978,72819000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1978,130037000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1979,20494000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1979,25084000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1979,10282000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1979,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1979,3566000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1979,20304000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1979,44991000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1979,81175000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1979,131738000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1979,36691000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1979,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1979,10891000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1979,68301000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1979,130020000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1980,22262000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1980,26854000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1980,11920000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1980,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1980,4211000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1980,27226000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1980,49510000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1980,82537000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1980,131636000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1980,37949000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1980,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1980,11624000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1980,72828000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1980,130623000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1981,23775000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1981,31067000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1981,13724000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1981,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1981,5679000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1981,35443000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1981,65860000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1981,81055000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1981,133557000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1981,39292000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1981,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1981,14258000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1981,86098000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1981,160908000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1982,26065000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1982,36930000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1982,14940000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1982,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1982,5899000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1982,40088000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1982,86744000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1982,86596000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1982,136571000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1982,40137000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1982,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1982,13864000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1982,90961000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1982,200284000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1983,27762000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1983,39090000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1983,15954000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1983,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1983,6548000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1983,44009000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1983,102130000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1983,87479000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1983,138283000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1983,40513000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1983,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1983,14804000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1983,99447000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1983,225986000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1984,29452000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1984,41367000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1984,16503000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1984,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1984,6810000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1984,47669000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1984,113470000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1984,89177000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1984,139577000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1984,40530000000
