source.table,budget.type,deflator.type,pay.category,pay.type,FY,amount
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1966,12178000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1966,1592000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1966,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1966,3277000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1966,9015000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1966,29968000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1966,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1966,83022000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1966,171787000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1966,14666000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1966,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1966,21633000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1966,70582000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1966,209285000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1966,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1967,9654000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1967,14111000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1967,1831000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1967,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1967,4125000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1967,11923000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1967,29946000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1967,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1967,90767000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1967,189793000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1967,16268000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1967,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1967,26305000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1967,88725000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1967,202520000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1967,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1968,10578000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1968,15264000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1968,2093000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1968,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1968,4697000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1968,12859000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1968,29474000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1968,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1968,96190000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1968,195766000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1968,17995000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1968,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1968,28967000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1968,92992000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1968,189126000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1968,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1969,11301000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1969,16699000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1969,2443000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1969,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1969,4686000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1969,13793000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1969,28831000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1969,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1969,96637000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1969,198349000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1969,19931000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1969,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1969,27961000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1969,96890000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1969,177120000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1969,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1970,12204000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1970,18638000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1970,2853000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1970,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1970,4340000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1970,12239000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1970,25238000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1970,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1970,93470000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1970,192662000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1970,21654000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1970,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1970,24894000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1970,83679000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1970,149655000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1970,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1971,12504000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1971,18676000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1971,3389000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1971,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1971,3949000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1971,10856000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1971,23471000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1971,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1971,88135000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1971,178529000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1971,23251000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1971,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1971,21694000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1971,70772000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1971,131239000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1971,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1972,13222000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1972,19762000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1972,3889000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1972,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1972,3385000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1972,11172000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1972,25037000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1972,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1972,86083000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1972,162234000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1972,25017000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1972,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1972,17886000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1972,70924000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1972,131194000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1972,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1973,13574000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1973,20494000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1973,4392000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1973,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1973,3145000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1973,11782000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1973,25538000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1973,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1973,83316000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1973,149799000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1973,26633000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1973,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1973,15834000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1973,68724000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1973,123275000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1973,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1974,14137000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1974,21013000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1974,5137000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1974,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1974,3090000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1974,13021000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1974,25294000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1974,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1974,79690000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1974,143908000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1974,28405000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1974,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1974,14469000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1974,67423000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1974,110329000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1974,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1975,15334000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1975,21573000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1975,6239000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1975,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1975,3312000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1975,13982000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1975,25693000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1975,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1975,79962000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1975,138703000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1975,30233000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1975,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1975,13649000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1975,67036000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1975,100958000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1975,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1976,16418000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1976,21885000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1976,7326000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1976,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1976,3544000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1976,15929000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1976,30556000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1976,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1976,79162000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1976,133683000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1976,31972000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1976,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1976,13439000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1976,68042000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1976,108750000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1976,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1977,17549000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1977,22598000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1977,8219000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1977,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1977,3350000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1977,18374000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1977,37478000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1977,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1977,77800000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1977,130710000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1977,33865000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1977,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1977,11902000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1977,73769000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1977,129208000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1977,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1978,18854000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1978,23815000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1978,9173000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1978,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1978,3369000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1978,20069000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1978,40848000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1978,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1978,77383000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1978,128788000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1978,35156000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1978,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1978,11124000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1978,73722000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1978,129062000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1978,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1979,20494000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1979,25084000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1979,10282000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1979,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1979,3566000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1979,20304000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1979,44991000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1979,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1979,79428000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1979,128149000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1979,36399000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1979,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1979,10763000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1979,69462000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.investment,non.pay,1979,129057000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,OCO.place.holder,other,1979,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,civilian.pay,pay,1980,22262000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.pay,pay,1980,26854000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,military.retired.pay.accrual,pay,1980,11920000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,medicare.eligible.retired.health.fund.contributions,non.pay,1980,0
tbl.6.02.TOA.by.Pay.Category,TOA,current,other.military.personnel,non.pay,1980,4211000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.operations,non.pay,1980,27226000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,non.pay.investment,non.pay,1980,49510000000
tbl.6.02.TOA.by.Pay.Category,TOA,current,OCO.place.holder,other,1980,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,civilian.pay,pay,1980,80761000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.pay,pay,1980,128050000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,military.retired.pay.accrual,pay,1980,37647000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,medicare.eligible.retired.health.fund.contributions,non.pay,1980,0
tbl.6.02.TOA.by.Pay.Category,TOA,constant,other.military.personnel,non.pay,1980,11504000000
tbl.6.02.TOA.by.Pay.Category,TOA,constant,non.pay.operations,non.pay,1980,73888000000
